Date,Open,High,Low,Close,Adj Close,Volume
2016-10-14,846.880005,845.799988,835.000000,838.000000,838.000000,156862
2016-10-15,838.000000,844.849976,830.010010,842.989990,842.989990,79750
2016-10-16,842.989990,846.000000,833.130005,845.989990,845.989990,138312
2016-10-17,845.989990,846.000000,836.030029,844.940002,844.940002,151046
2016-10-18,844.940002,845.869995,833.130005,841.989990,841.989990,223849
2016-10-19,841.989990,842.979980,820.049988,836.000000,836.000000,205915
2016-10-20,836.000000,840.000000,825.000000,829.119995,829.119995,186546
2016-10-21,829.119995,844.960022,830.020020,844.479980,844.479980,239385
2016-10-22,844.479980,873.000000,831.580017,871.989990,871.989990,450641
2016-10-23,871.989990,872.890015,861.010010,869.770020,869.770020,135907
2016-10-24,869.770020,872.890015,861.000000,872.890015,872.890015,157694
2016-10-25,872.890015,875.000000,861.030029,873.780029,873.780029,260149
2016-10-26,873.780029,879.890015,861.150024,874.400024,874.400024,212436
2016-10-27,874.400024,914.390015,706.000000,906.500000,906.500000,393440
2016-10-28,906.500000,915.000000,900.500000,906.080017,906.080017,147442
2016-10-29,906.080017,950.000000,909.000000,924.989990,924.989990,695226
2016-10-30,924.989990,950.000000,922.030029,940.000000,940.000000,190703
2016-10-31,940.000000,941.000000,915.000000,937.000000,937.000000,176409
2016-11-01,937.000000,979.000000,932.010010,973.000000,973.000000,755144
2016-11-02,973.000000,979.000000,956.000000,975.000000,975.000000,273488
2016-11-03,975.000000,985.000000,909.039978,977.000000,977.000000,546711
2016-11-04,977.000000,945.000000,905.010010,939.979980,939.979980,191362
2016-11-05,939.979980,947.979980,925.599976,945.000000,945.000000,171674
2016-11-06,945.000000,958.000000,937.880005,950.000000,950.000000,127772
2016-11-07,950.000000,956.979980,939.000000,948.989990,948.989990,171520
2016-11-08,948.989990,956.700012,939.000000,941.679993,941.679993,174921
2016-11-09,941.679993,988.700012,940.599976,970.000000,970.000000,704667
2016-11-10,970.000000,974.500000,942.510010,950.039978,950.039978,257413
2016-11-11,950.039978,973.000000,950.000000,962.500000,962.500000,236272
2016-11-12,962.500000,971.000000,950.619995,957.900024,957.900024,187412
2016-11-13,957.900024,958.000000,930.000000,935.000000,935.000000,216709
2016-11-14,935.000000,965.000000,944.969971,956.989990,956.989990,194244
2016-11-15,956.989990,968.000000,956.989990,963.989990,963.989990,376679
2016-11-16,963.989990,989.989990,955.000000,989.940002,989.940002,644313
2016-11-17,989.940002,989.989990,965.000000,985.020020,985.020020,338129
2016-11-18,985.020020,1014.869995,979.000000,1001.989990,1001.989990,1614934
2016-11-19,1001.989990,1009.750000,989.000000,1000.010010,1000.010010,252285
2016-11-20,1000.010010,1009.000000,970.020020,987.799988,987.799988,183144
2016-11-21,987.799988,997.809998,970.169983,984.000000,984.000000,217290
2016-11-22,984.000000,1005.500000,980.010010,1002.940002,1002.940002,349231
2016-11-23,1002.940002,1002.940002,979.820007,995.000000,995.000000,190715
2016-11-24,995.000000,1000.989990,982.000000,994.989990,994.989990,189573
2016-11-25,994.989990,999.989990,985.099976,995.000000,995.000000,221550
2016-11-26,995.000000,999.979980,982.049988,996.000000,996.000000,136569
2016-11-27,996.000000,997.929993,989.000000,989.000000,989.000000,146294
2016-11-28,989.000000,999.000000,985.000000,996.989990,996.989990,251405
2016-11-29,996.989990,997.609985,985.000000,985.000000,985.000000,243409
2016-11-30,985.000000,998.900024,984.169983,998.880005,998.880005,280585
2016-12-01,998.880005,1007.500000,990.000000,1006.989990,1006.989990,473021
2016-12-02,1006.989990,1025.099976,1000.010010,1023.919983,1023.919983,657599
2016-12-03,1023.919983,1025.020020,1004.010010,1017.000000,1017.000000,189456
2016-12-04,1017.000000,1017.000000,1007.010010,1017.000000,1017.000000,161201
2016-12-05,1017.000000,1017.000000,994.000000,1008.820007,1008.820007,243283
2016-12-06,1008.820007,1010.989990,998.159973,1010.000000,1010.000000,229523
2016-12-07,1010.000000,1017.630005,1000.010010,1010.739990,1010.739990,272126
2016-12-08,1010.739990,1018.000000,1003.010010,1017.969971,1017.969971,311941
2016-12-09,1017.969971,1025.020020,1007.159973,1025.000000,1025.000000,380489
2016-12-10,1025.000000,1025.099976,1011.559998,1025.030029,1025.030029,205395
2016-12-11,1025.030029,1025.030029,1008.000000,1021.210022,1021.210022,98696
2016-12-12,1021.210022,1025.060059,1017.849976,1024.979980,1024.979980,226062
2016-12-13,1024.979980,1030.000000,1010.000000,1025.000000,1025.000000,383169
2016-12-14,1025.000000,1030.000000,1018.000000,1027.000000,1027.000000,550160
2016-12-15,1027.000000,1040.000000,1019.010010,1020.000000,1020.000000,268720
2016-12-16,1020.000000,1099.900024,1035.000000,1059.489990,1059.489990,665759
2016-12-17,1059.489990,1073.000000,1050.000000,1066.920044,1066.920044,265931
2016-12-18,1066.920044,1066.979980,1054.000000,1065.000000,1065.000000,294086
2016-12-19,1065.000000,1072.000000,1055.209961,1065.989990,1065.989990,267420
2016-12-20,1065.989990,1075.000000,1059.380005,1070.989990,1070.989990,325958
2016-12-21,1070.989990,1129.449951,1075.000000,1129.449951,1129.449951,476871
2016-12-22,1129.449951,1200.000000,1115.000000,1179.000000,1179.000000,622076
2016-12-23,1179.000000,1275.010010,1175.030029,1275.000000,1275.000000,782713
2016-12-24,1275.000000,1281.459961,1219.000000,1236.040039,1236.040039,348081
2016-12-25,1236.040039,1275.000000,1191.010010,1250.000000,1250.000000,334052
2016-12-26,1250.000000,1257.969971,1215.000000,1234.979980,1234.979980,509268
2016-12-27,1234.979980,1290.000000,1215.010010,1231.500000,1231.500000,330739
2016-12-28,1231.500000,1349.000000,1271.489990,1347.969971,1347.969971,631468
2016-12-29,1347.969971,1347.989990,1295.000000,1325.000000,1325.000000,428380
2016-12-30,1325.000000,1325.989990,1271.489990,1305.500000,1305.500000,479377
2016-12-31,1305.500000,1320.000000,1278.000000,1319.060059,1319.060059,206021
2017-01-01,1319.060059,1366.650024,1305.979980,1306.000000,1306.000000,304032
2017-01-02,1306.000000,1393.000000,1335.569946,1377.000000,1377.000000,343341
2017-01-03,1377.000000,1399.310059,1360.010010,1383.339966,1383.339966,454120
2017-01-04,1383.339966,1570.140015,1386.010010,1500.000000,1500.000000,1199453
2017-01-05,1500.000000,1539.969971,1229.989990,1519.969971,1519.969971,2703828
2017-01-06,1519.969971,1389.989990,1160.000000,1311.000000,1311.000000,1221615
2017-01-07,1311.000000,1233.989990,1080.000000,1210.000000,1210.000000,1261436
2017-01-08,1210.000000,1299.959961,1200.010010,1224.989990,1224.989990,640276
2017-01-09,1224.989990,1225.000000,1190.000000,1220.000000,1220.000000,576746
2017-01-10,1220.000000,1248.989990,1191.160034,1210.000000,1210.000000,485915
2017-01-11,1210.000000,1243.989990,1030.000000,1061.119995,1061.119995,1328148
2017-01-12,1061.119995,1122.079956,1025.000000,1119.989990,1119.989990,1143896
2017-01-13,1119.989990,1138.959961,1045.760010,1136.750000,1136.750000,607592
2017-01-14,1136.750000,1138.000000,1108.000000,1129.849976,1129.849976,356051
2017-01-15,1129.849976,1136.500000,1108.000000,1129.699951,1129.699951,318665
2017-01-16,1129.699951,1174.969971,1108.010010,1115.099976,1115.099976,365383
2017-01-17,1115.099976,1234.989990,1111.869995,1209.989990,1209.989990,457641
2017-01-18,1209.989990,1228.130005,1161.380005,1221.989990,1221.989990,443036
2017-01-19,1221.989990,1264.969971,1203.000000,1246.859985,1246.859985,511051
2017-01-20,1246.859985,1254.969971,1214.000000,1225.900024,1225.900024,405507
2017-01-21,1225.900024,1274.880005,1214.000000,1254.109985,1254.109985,490246
2017-01-22,1254.109985,1274.979980,1229.010010,1234.219971,1234.219971,328956
2017-01-23,1234.219971,1262.500000,1232.910034,1260.000000,1260.000000,291617
2017-01-24,1260.000000,1267.900024,1230.000000,1237.989990,1237.989990,431500
2017-01-25,1237.989990,1247.989990,1189.000000,1209.989990,1209.989990,1038349
2017-01-26,1209.989990,1222.000000,1188.000000,1221.000000,1221.000000,398581
2017-01-27,1221.000000,1234.969971,1200.000000,1234.930054,1234.930054,347544
2017-01-28,1234.930054,1239.989990,1218.020020,1236.339966,1236.339966,268459
2017-01-29,1236.339966,1239.569946,1219.170044,1233.420044,1233.420044,194035
2017-01-30,1233.420044,1241.989990,1210.000000,1220.250000,1220.250000,343341
2017-01-31,1220.250000,1277.000000,1220.250000,1277.000000,1277.000000,625168
2017-02-01,1277.000000,1299.000000,1269.599976,1299.000000,1299.000000,435005
2017-02-02,1299.000000,1340.000000,1277.000000,1338.000000,1338.000000,399920
2017-02-03,1338.000000,1368.000000,1305.209961,1336.349976,1336.349976,673430
2017-02-04,1336.349976,1370.000000,1318.000000,1363.969971,1363.969971,359064
2017-02-05,1363.969971,1364.489990,1320.000000,1326.000000,1326.000000,528483
2017-02-06,1326.000000,1350.000000,1321.010010,1350.000000,1350.000000,343049
2017-02-07,1350.000000,1399.959961,1331.069946,1380.030029,1380.030029,736911
2017-02-08,1380.030029,1405.000000,1351.000000,1398.189941,1398.189941,893861
2017-02-09,1398.189941,1405.000000,1260.000000,1290.040039,1290.040039,1728571
2017-02-10,1290.040039,1334.989990,1261.130005,1322.489990,1322.489990,552466
2017-02-11,1322.489990,1363.000000,1315.000000,1335.010010,1335.010010,411170
2017-02-12,1335.010010,1344.800049,1324.000000,1343.939941,1343.939941,220848
2017-02-13,1343.939941,1343.939941,1302.010010,1303.040039,1303.040039,451423
2017-02-14,1303.040039,1349.989990,1303.040039,1346.000000,1346.000000,304158
2017-02-15,1346.000000,1347.300049,1325.020020,1346.599976,1346.599976,312274
2017-02-16,1346.599976,1405.000000,1335.500000,1379.989990,1379.989990,468868
2017-02-17,1379.989990,1405.000000,1372.020020,1403.189941,1403.189941,525018
2017-02-18,1403.189941,1411.000000,1381.349976,1411.000000,1411.000000,407395
2017-02-19,1411.000000,1414.989990,1387.150024,1414.800049,1414.800049,214291
2017-02-20,1414.800049,1449.000000,1386.060059,1443.000000,1443.000000,457179
2017-02-21,1443.000000,1512.989990,1430.030029,1512.000000,1512.000000,886449
2017-02-22,1512.000000,1550.000000,1499.000000,1529.439941,1529.439941,673832
2017-02-23,1529.439941,1598.869995,1519.000000,1581.000000,1581.000000,623896
2017-02-24,1581.000000,1649.489990,1519.000000,1589.479980,1589.479980,1508395
2017-02-25,1589.479980,1590.829956,1519.000000,1539.979980,1539.979980,478612
2017-02-26,1539.979980,1596.000000,1519.000000,1596.000000,1596.000000,338195
2017-02-27,1596.000000,1603.000000,1565.000000,1596.989990,1596.989990,504281
2017-02-28,1596.989990,1607.979980,1566.000000,1597.989990,1597.989990,680619
2017-03-01,1597.989990,1648.449951,1580.119995,1629.000000,1629.000000,642388
2017-03-02,1629.000000,1710.000000,1625.000000,1705.900024,1705.900024,834916
2017-03-03,1705.900024,1750.000000,1699.000000,1750.000000,1750.000000,758371
2017-03-04,1750.000000,1800.000000,1695.000000,1695.130005,1695.130005,583622
2017-03-05,1695.130005,1749.000000,1695.000000,1727.040039,1727.040039,267379
2017-03-06,1727.040039,1749.000000,1719.000000,1727.000000,1727.000000,652187
2017-03-07,1727.000000,1739.770020,1688.099976,1696.000000,1696.000000,1161704
2017-03-08,1696.000000,1718.969971,1595.000000,1599.900024,1599.900024,1716613
2017-03-09,1599.900024,1650.000000,1565.000000,1644.979980,1644.979980,1013844
2017-03-10,1644.979980,1800.000000,1443.000000,1510.000000,1510.000000,2735382
2017-03-11,1510.000000,1738.000000,1492.339966,1608.099976,1608.099976,1228581
2017-03-12,1608.099976,1677.989990,1595.030029,1676.989990,1676.989990,430110
2017-03-13,1676.989990,1698.989990,1645.199951,1675.060059,1675.060059,918024
2017-03-14,1675.060059,1709.989990,1640.000000,1706.000000,1706.000000,711816
2017-03-15,1706.000000,1709.989990,1680.040039,1690.000000,1690.000000,516417
2017-03-16,1690.000000,1701.979980,1518.000000,1572.930054,1572.930054,1829272
2017-03-17,1572.930054,1588.839966,1426.010010,1446.810059,1446.810059,2254376
2017-03-18,1446.810059,1479.959961,1285.000000,1300.000000,1300.000000,2129474
2017-03-19,1300.000000,1446.989990,1287.770020,1379.329956,1379.329956,1229516
2017-03-20,1379.329956,1440.869995,1364.000000,1429.000000,1429.000000,574502
2017-03-21,1429.000000,1508.000000,1425.000000,1508.000000,1508.000000,788034
2017-03-22,1508.000000,1508.000000,1355.000000,1429.900024,1429.900024,921863
2017-03-23,1429.900024,1437.969971,1382.079956,1395.000000,1395.000000,767352
2017-03-24,1395.000000,1410.000000,1261.109985,1276.000000,1276.000000,810451
2017-03-25,1276.000000,1324.500000,1238.000000,1320.599976,1320.599976,1312927
2017-03-26,1320.599976,1360.000000,1265.000000,1290.140015,1290.140015,549834
2017-03-27,1290.140015,1400.000000,1281.599976,1399.979980,1399.979980,1184170
2017-03-28,1399.979980,1410.000000,1367.000000,1399.000000,1399.000000,742878
2017-03-29,1399.000000,1415.000000,1350.000000,1405.000000,1405.000000,912876
2017-03-30,1405.000000,1412.959961,1365.510010,1368.010010,1368.010010,584554
2017-03-31,1368.010010,1453.930054,1368.010010,1453.910034,1453.910034,720279
2017-04-01,1453.910034,1484.989990,1429.000000,1469.959961,1469.959961,580774
2017-04-02,1469.959961,1497.839966,1433.010010,1485.300049,1485.300049,639133
2017-04-03,1485.300049,1563.530029,1477.540039,1549.699951,1549.699951,886038
2017-04-04,1549.699951,1566.410034,1510.010010,1531.000000,1531.000000,746975
2017-04-05,1531.000000,1533.699951,1491.709961,1508.000000,1508.000000,789135
2017-04-06,1508.000000,1609.989990,1494.010010,1525.000000,1525.000000,1377997
2017-04-07,1525.000000,1597.969971,1525.000000,1588.699951,1588.699951,753717
2017-04-08,1588.699951,1590.810059,1535.000000,1580.000000,1580.000000,494050
2017-04-09,1580.000000,1648.959961,1560.420044,1636.959961,1636.959961,427304
2017-04-10,1636.959961,1646.300049,1605.000000,1625.000000,1625.000000,373829
2017-04-11,1625.000000,1644.979980,1595.000000,1634.979980,1634.979980,439949
2017-04-12,1634.979980,1644.949951,1584.000000,1604.000000,1604.000000,892819
2017-04-13,1604.000000,1610.000000,1527.010010,1576.750000,1576.750000,438404
2017-04-14,1576.750000,1602.000000,1555.510010,1556.219971,1556.219971,458549
2017-04-15,1556.219971,1589.979980,1555.000000,1588.989990,1588.989990,233499
2017-04-16,1588.989990,1589.989990,1559.000000,1579.520020,1579.520020,393138
2017-04-17,1579.520020,1619.989990,1559.989990,1602.000000,1602.000000,440720
2017-04-18,1602.000000,1629.969971,1575.000000,1619.829956,1619.829956,791768
2017-04-19,1619.829956,1637.500000,1559.989990,1635.739990,1635.739990,882488
2017-04-20,1635.739990,1675.000000,1620.010010,1664.000000,1664.000000,1892155
2017-04-21,1664.000000,1689.000000,1645.290039,1670.000000,1670.000000,761159
2017-04-22,1670.000000,1699.000000,1650.000000,1694.810059,1694.810059,531664
2017-04-23,1694.810059,1699.000000,1661.500000,1690.000000,1690.000000,287340
2017-04-24,1690.000000,1699.000000,1655.010010,1695.989990,1695.989990,349709
2017-04-25,1695.989990,1730.000000,1680.000000,1728.099976,1728.099976,732740
2017-04-26,1728.099976,1750.000000,1700.010010,1749.869995,1749.869995,698269
2017-04-27,1749.869995,1830.000000,1699.000000,1829.969971,1829.969971,993846
2017-04-28,1829.969971,1838.000000,1770.050049,1829.959961,1829.959961,552607
2017-04-29,1829.959961,1849.000000,1800.020020,1849.000000,1849.000000,367807
2017-04-30,1849.000000,1894.000000,1804.219971,1868.619995,1868.619995,589219
2017-05-01,1868.619995,1980.000000,1846.000000,1964.939941,1964.939941,942859
2017-05-02,1964.939941,1999.500000,1913.030029,1990.000000,1990.000000,1279625
2017-05-03,1990.000000,2113.770020,1980.010010,2076.080078,2076.080078,1121728
2017-05-04,2076.080078,2235.000000,2025.439941,2133.989990,2133.989990,1711376
2017-05-05,2133.989990,2199.959961,2076.600098,2134.060059,2134.060059,1061489
2017-05-06,2134.060059,2180.000000,2085.000000,2135.000000,2135.000000,1208135
2017-05-07,2135.000000,2169.000000,2109.030029,2168.989990,2168.989990,930172
2017-05-08,2168.989990,2277.979980,2133.379883,2270.000000,2270.000000,1291728
2017-05-09,2270.000000,2458.030029,2211.159912,2423.969971,2423.969971,2281970
2017-05-10,2423.969971,2500.000000,2340.000000,2490.989990,2490.989990,1066199
2017-05-11,2490.989990,2638.050049,2450.000000,2585.939941,2585.939941,1788062
2017-05-12,2585.939941,2599.000000,2300.000000,2480.000000,2480.000000,1488558
2017-05-13,2480.000000,2525.000000,2302.000000,2523.500000,2523.500000,877609
2017-05-14,2523.500000,2525.000000,2433.010010,2475.000000,2475.000000,1082957
2017-05-15,2475.000000,2489.760010,2400.000000,2425.000000,2425.000000,1013530
2017-05-16,2425.000000,2489.550049,2350.000000,2482.229980,2482.229980,1434112
2017-05-17,2482.229980,2650.000000,2452.010010,2574.379883,2574.379883,1464920
2017-05-18,2574.379883,2716.000000,2500.000000,2653.229980,2653.229980,1905610
2017-05-19,2653.229980,2713.129883,2608.600098,2712.320068,2712.320068,1699242
2017-05-20,2712.320068,2799.820068,2666.500000,2798.649902,2798.649902,1621793
2017-05-21,2798.649902,2877.780029,2760.360107,2794.649902,2794.649902,2503146
2017-05-22,2794.649902,3092.649902,2783.510010,2919.120117,2919.120117,3685753
2017-05-23,2919.120117,3114.719971,2865.870117,3108.129883,3108.129883,2811026
2017-05-24,3108.129883,3312.379883,3096.280029,3267.050049,3267.050049,2942657
2017-05-25,3267.050049,3717.659912,3104.120117,3111.389893,3111.389893,5939729
2017-05-26,3111.389893,3634.919922,2843.570068,3080.590088,3080.590088,5678988
2017-05-27,3080.590088,3198.280029,2614.929932,2820.790039,2820.790039,4714591
2017-05-28,2820.899902,3229.149902,2820.860107,2990.860107,2990.860107,2838554
2017-05-29,2990.860107,3203.760010,2978.510010,3117.199951,3117.199951,2021337
2017-05-30,3117.199951,3275.020020,3015.169922,3165.429932,3165.429932,3009614
2017-05-31,3165.429932,3332.870117,3112.399902,3279.899902,3279.899902,1651202
2017-06-01,3279.899902,3553.459961,3256.669922,3411.350098,3411.350098,2673259
2017-06-02,3411.350098,3572.399902,3354.060059,3477.320068,3477.320068,2508032
2017-06-03,3477.320068,3609.760010,3433.399902,3523.350098,3523.350098,3141765
2017-06-04,3523.350098,3597.850098,3485.419922,3524.850098,3524.850098,1023625
2017-06-05,3524.850098,3731.979980,3488.409912,3715.699951,3715.699951,3790212
2017-06-06,3715.699951,3993.770020,3700.540039,3944.520020,3944.520020,4783499
2017-06-07,3944.520020,3984.750000,3715.889893,3786.689941,3786.689941,2911797
2017-06-08,3786.689941,3929.550049,3704.959961,3929.530029,3929.530029,2354989
2017-06-09,3929.530029,3934.300049,3826.030029,3858.629883,3858.629883,1779339
2017-06-10,3858.629883,3978.080078,3834.360107,3978.000000,3978.000000,2098231
2017-06-11,3978.000000,4082.260010,3945.360107,4080.139893,4080.139893,2280633
2017-06-12,4080.139893,4088.409912,3489.229980,3807.340088,3807.340088,4666869
2017-06-13,3807.340088,3914.850098,3677.729980,3785.080078,3785.080078,2721176
2017-06-14,3785.080078,3980.330078,3433.040039,3498.000000,3498.000000,6687369
2017-06-15,3498.000000,3566.219971,2987.760010,3473.629883,3473.629883,7389696
2017-06-16,3473.629883,3607.449951,3313.729980,3481.899902,3481.899902,2756398
2017-06-17,3481.899902,3727.250000,3381.120117,3629.810059,3629.810059,3255849
2017-06-18,3629.810059,3680.909912,3480.669922,3566.590088,3566.590088,1904559
2017-06-19,3566.590088,3630.100098,3470.330078,3551.610107,3551.610107,2446206
2017-06-20,3551.610107,3752.189941,3480.939941,3727.879883,3727.879883,2917089
2017-06-21,3727.879883,3796.979980,3613.739990,3683.610107,3683.610107,2452741
2017-06-22,3683.610107,3722.139893,3616.600098,3707.270020,3707.270020,2245344
2017-06-23,3707.270020,3823.709961,3668.610107,3698.649902,3698.649902,1976914
2017-06-24,3698.649902,3776.250000,3450.830078,3512.110107,3512.110107,2191271
2017-06-25,3512.110107,3673.060059,3369.320068,3381.479980,3381.479980,2408768
2017-06-26,3381.479980,3480.989990,3135.629883,3280.790039,3280.790039,3494431
2017-06-27,3280.790039,3466.459961,3147.959961,3466.459961,3466.459961,3113601
2017-06-28,3466.459961,3501.189941,3337.320068,3430.100098,3430.100098,2153439
2017-06-29,3430.100098,3491.530029,3373.820068,3432.060059,3432.060059,1644643
2017-06-30,3432.060059,3494.199951,3301.010010,3332.580078,3332.580078,2793681
2017-07-01,3332.580078,3451.169922,3213.909912,3276.060059,3276.060059,1480004
2017-07-02,3276.060059,3420.070068,3160.590088,3405.100098,3405.100098,1634237
2017-07-03,3405.100098,3455.620117,3290.790039,3413.820068,3413.820068,2130622
2017-07-04,3413.820068,3606.030029,3376.729980,3432.989990,3432.989990,1876342
2017-07-05,3432.989990,3478.899902,3363.669922,3454.219971,3454.219971,1810776
2017-07-06,3454.219971,3514.530029,3375.389893,3401.050049,3401.050049,1472637
2017-07-07,3401.050049,3437.629883,3265.360107,3301.330078,3301.330078,2654424
2017-07-08,3301.330078,3377.669922,3253.459961,3371.850098,3371.850098,1403472
2017-07-09,3371.850098,3403.439941,3288.760010,3306.060059,3306.060059,1371428
2017-07-10,3306.060059,3366.919922,3071.959961,3078.389893,3078.389893,3729065
2017-07-11,3078.389893,3118.350098,2989.050049,3024.129883,3024.129883,4127632
2017-07-12,3024.129883,3115.429932,2958.830078,3113.040039,3113.040039,3276285
2017-07-13,3113.040039,3177.560059,3032.639893,3050.139893,3050.139893,1848953
2017-07-14,3050.139893,3150.419922,2846.179932,2891.350098,2891.350098,2201660
2017-07-15,2891.350098,2961.560059,2580.050049,2620.100098,2620.100098,2716393
2017-07-16,2620.100098,2694.639893,2356.620117,2458.379883,2458.379883,2775258
2017-07-17,2458.379883,3014.179932,2411.100098,2960.939941,2960.939941,2242878
2017-07-18,2960.939941,3227.219971,2879.040039,3086.040039,3086.040039,4796375
2017-07-19,3086.040039,3165.020020,2983.879883,3021.260010,3021.260010,3406295
2017-07-20,3021.260010,3745.780029,3000.250000,3638.399902,3638.399902,7678540
2017-07-21,3638.399902,3652.439941,3330.459961,3400.199951,3400.199951,3414034
2017-07-22,3400.199951,3664.929932,3397.219971,3636.879883,3636.879883,2021293
2017-07-23,3636.879883,3643.090088,3477.610107,3565.510010,3565.510010,1972120
2017-07-24,3565.510010,3600.979980,3492.449951,3507.199951,3507.199951,1502311
2017-07-25,3507.199951,3547.750000,3186.810059,3287.780029,3287.780029,4183365
2017-07-26,3287.780029,3486.320068,3150.659912,3281.899902,3281.899902,3295460
2017-07-27,3281.899902,3493.939941,3234.379883,3461.439941,3461.439941,1948432
2017-07-28,3461.439941,3622.560059,3391.800049,3560.169922,3560.169922,2559156
2017-07-29,3560.169922,3575.739990,3429.719971,3499.790039,3499.790039,2043399
2017-07-30,3499.790039,3569.850098,3407.379883,3541.250000,3541.250000,1229478
2017-07-31,3541.250000,3836.000000,3496.120117,3798.340088,3798.340088,3408196
2017-08-01,3798.340088,3804.659912,3470.489990,3565.580078,3565.580078,2983856
2017-08-02,3565.580078,3618.389893,3489.479980,3524.320068,3524.320068,2033904
2017-08-03,3524.320068,3654.040039,3517.739990,3608.439941,3608.439941,1795412
2017-08-04,3608.439941,3760.110107,3582.760010,3743.780029,3743.780029,1881766
2017-08-05,3743.780029,4282.680176,3743.780029,4167.339844,4167.339844,3389397
2017-08-06,4167.339844,4271.839844,4063.209961,4168.540039,4168.540039,1507605
2017-08-07,4168.540039,4429.279785,4129.350098,4357.020020,4357.020020,1819832
2017-08-08,4357.020020,4505.939941,4331.479980,4414.140137,4414.140137,1918969
2017-08-09,4414.140137,4466.180176,4274.640137,4426.770020,4426.770020,1928081
2017-08-10,4426.770020,4546.910156,4384.549805,4518.299805,4518.299805,1884893
2017-08-11,4518.299805,4826.270020,4439.879883,4712.169922,4712.169922,3970698
2017-08-12,4712.169922,5175.930176,4676.350098,4998.310059,4998.310059,3311375
2017-08-13,4998.310059,5541.740234,4994.459961,5358.430176,5358.430176,7737186
2017-08-14,5358.430176,5669.870117,5168.490234,5669.839844,5669.839844,3150910
2017-08-15,5669.839844,5737.370117,5089.330078,5383.790039,5383.790039,7748736
2017-08-16,5383.790039,5701.950195,5204.930176,5621.250000,5621.250000,4448577
2017-08-17,5621.250000,5825.479980,5505.109863,5629.029785,5629.029785,3868591
2017-08-18,5629.029785,5704.419922,5184.370117,5429.290039,5429.290039,6058437
2017-08-19,5429.290039,5651.200195,5167.250000,5483.109863,5483.109863,4871951
